"Notes"	"Year"	"Year Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Injury Mechanism & All Other Leading Causes"	"Injury Mechanism & All Other Leading Causes Code"	Deaths	Population	Crude Rate
	"2016"	"2016"	"15-24 years"	"15-24"	"Non-Injury: Diseases of Heart"	"GR113 055-068"	949	43511027	2.2
	"2016"	"2016"	"15-24 years"	"15-24"	"Non-Injury: Essential (primary) hypertension and hypertensive renal disease"	"GR113-069"	18	43511027	Unreliable
	"2016"	"2016"	"15-24 years"	"15-24"	"Non-Injury: Cerebrovascular diseases, including stroke"	"GR113-070"	148	43511027	0.3
	"2016"	"2016"	"15-24 years"	"15-24"	"Non-Injury: Atherosclerosis"	"GR113-071"	1	43511027	Unreliable
	"2016"	"2016"	"15-24 years"	"15-24"	"Non-Injury: Other diseases of the circulatory system"	"GR113 073-074"	45	43511027	0.1
	"2016"	"2016"	"15-24 years"	"15-24"	"Non-Injury: Other disorders of circulatory system"	"GR113-075"	55	43511027	0.1
	"2016"	"2016"	"15-24 years"	"15-24"	"Non-Injury: Influenza & Pneumonia"	"GR113 077-078"	189	43511027	0.4
	"2016"	"2016"	"15-24 years"	"15-24"	"Non-Injury: Other acute lower respiratory infections"	"GR113 079"	1	43511027	Unreliable
	"2016"	"2016"	"15-24 years"	"15-24"	"Non-Injury: Chronic lower respiratory diseases"	"GR113 082"	206	43511027	0.5
	"2016"	"2016"	"15-24 years"	"15-24"	"Non-Injury: Pneumonitis due to solids and liquids"	"GR113-088"	38	43511027	0.1
	"2016"	"2016"	"15-24 years"	"15-24"	"Non-Injury: Other diseases of respiratory system"	"GR113-089"	121	43511027	0.3
	"2016"	"2016"	"15-24 years"	"15-24"	"Non-Injury: Peptic ulcer"	"GR113-090"	4	43511027	Unreliable
	"2016"	"2016"	"15-24 years"	"15-24"	"Non-Injury: Diseases of appendix"	"GR113-091"	7	43511027	Unreliable
	"2016"	"2016"	"15-24 years"	"15-24"	"Non-Injury: Chronic liver disease and cirrhosis"	"GR113 093"	41	43511027	0.1
	"2016"	"2016"	"15-24 years"	"15-24"	"Non-Injury: Cholelithiasis and other disorders of gallbladder"	"GR113-096"	9	43511027	Unreliable
	"2016"	"2016"	"15-24 years"	"15-24"	"Non-Injury: Nephritis, nephrotic syndrome and nephrosis"	"GR113 097"	56	43511027	0.1
	"2016"	"2016"	"15-24 years"	"15-24"	"Non-Injury: Infections of kidney"	"GR113-102"	2	43511027	Unreliable
	"2016"	"2016"	"15-24 years"	"15-24"	"Non-Injury: Inflammatory diseases of female pelvic organs"	"GR113-104"	1	43511027	Unreliable
	"2016"	"2016"	"15-24 years"	"15-24"	"Non-Injury: Pregnancy with abortive outcome"	"GR113-106"	2	43511027	Unreliable
	"2016"	"2016"	"15-24 years"	"15-24"	"Non-Injury: Other complications of pregnancy, childbirth and the puerperium"	"GR113-107"	182	43511027	0.4
	"2016"	"2016"	"15-24 years"	"15-24"	"Non-Injury: Certain conditions originating in the perinatal period"	"GR113-108"	13	43511027	Unreliable
	"2016"	"2016"	"15-24 years"	"15-24"	"Non-Injury: Congenital malformations, deformations and chromosomal abnormalities"	"GR113-109"	388	43511027	0.9
	"2016"	"2016"	"15-24 years"	"15-24"	"Non-Injury: Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"GR113-110"	611	43511027	1.4
	"2016"	"2016"	"15-24 years"	"15-24"	"Non-Injury: All other diseases (Residual)"	"GR113-111"	1955	43511027	4.5
	"2016"	"2016"	"15-24 years"	"15-24"	"Non-Injury: Complications of medical and surgical care"	"GR113-135"	32	43511027	0.1
"Total"	"2016"	"2016"	"15-24 years"	"15-24"			32575	43511027	74.9
"Total"	"2016"	"2016"					42123	100515951	41.9
	"2017"	"2017"	"1-4 years"	"1-4"	"Cut/Pierce"	"GRINJ-001"	17	15999565	Unreliable
	"2017"	"2017"	"1-4 years"	"1-4"	"Drowning"	"GRINJ-002"	442	15999565	2.8
	"2017"	"2017"	"1-4 years"	"1-4"	"Fall"	"GRINJ-003"	12	15999565	Unreliable
	"2017"	"2017"	"1-4 years"	"1-4"	"Fire/Flame"	"GRINJ-004"	106	15999565	0.7
	"2017"	"2017"	"1-4 years"	"1-4"	"Hot object/Substance"	"GRINJ-005"	7	15999565	Unreliable
	"2017"	"2017"	"1-4 years"	"1-4"	"Firearm"	"GRINJ-006"	80	15999565	0.5
	"2017"	"2017"	"1-4 years"	"1-4"	"Machinery"	"GRINJ-007"	11	15999565	Unreliable
	"2017"	"2017"	"1-4 years"	"1-4"	"Motor Vehicle Traffic"	"GRINJ-008"	362	15999565	2.3
	"2017"	"2017"	"1-4 years"	"1-4"	"Other Pedestrian"	"GRINJ-010"	88	15999565	0.6
	"2017"	"2017"	"1-4 years"	"1-4"	"Other land transport"	"GRINJ-011"	16	15999565	Unreliable
	"2017"	"2017"	"1-4 years"	"1-4"	"Other transport"	"GRINJ-012"	2	15999565	Unreliable
	"2017"	"2017"	"1-4 years"	"1-4"	"Natural/Environmental"	"GRINJ-013"	34	15999565	0.2
	"2017"	"2017"	"1-4 years"	"1-4"	"Poisoning"	"GRINJ-015"	55	15999565	0.3
	"2017"	"2017"	"1-4 years"	"1-4"	"Struck by or against"	"GRINJ-016"	25	15999565	0.2
	"2017"	"2017"	"1-4 years"	"1-4"	"Suffocation"	"GRINJ-017"	133	15999565	0.8
	"2017"	"2017"	"1-4 years"	"1-4"	"Other specified, classifiable Injury"	"GRINJ-018"	58	15999565	0.4
	"2017"	"2017"	"1-4 years"	"1-4"	"Other specified, not elsewhere classified Injury"	"GRINJ-019"	35	15999565	0.2
	"2017"	"2017"	"1-4 years"	"1-4"	"Unspecified Injury"	"GRINJ-020"	165	15999565	1.0
	"2017"	"2017"	"1-4 years"	"1-4"	"Non-Injury: Intestinal infections"	"GR113 001-003"	10	15999565	Unreliable
	"2017"	"2017"	"1-4 years"	"1-4"	"Non-Injury: Meningococcal infection"	"GR113-009"	4	15999565	Unreliable
	"2017"	"2017"	"1-4 years"	"1-4"	"Non-Injury: Septicemia"	"GR113-010"	48	15999565	0.3
	"2017"	"2017"	"1-4 years"	"1-4"	"Non-Injury: Other and unspecified infectious and parasitic diseases and their sequelae"	"GR113-018"	89	15999565	0.6
	"2017"	"2017"	"1-4 years"	"1-4"	"Non-Injury: Malignant neoplasms (Cancers)"	"GR113 020-043"	325	15999565	2.0
	"2017"	"2017"	"1-4 years"	"1-4"	"Non-Injury: In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior"	"GR113-044"	44	15999565	0.3
	"2017"	"2017"	"1-4 years"	"1-4"	"Non-Injury: Anemias"	"GR113-045"	24	15999565	0.2
	"2017"	"2017"	"1-4 years"	"1-4"	"Non-Injury: Diabetes mellitus"	"GR113-046"	6	15999565	Unreliable
	"2017"	"2017"	"1-4 years"	"1-4"	"Non-Injury: Nutritional Deficiencies"	"GR113 048-049"	1	15999565	Unreliable
	"2017"	"2017"	"1-4 years"	"1-4"	"Non-Injury: Meningitis"	"GR113-050"	19	15999565	Unreliable
	"2017"	"2017"	"1-4 years"	"1-4"	"Non-Injury: Diseases of Heart"	"GR113 055-068"	127	15999565	0.8
	"2017"	"2017"	"1-4 years"	"1-4"	"Non-Injury: Essential (primary) hypertension and hypertensive renal disease"	"GR113-069"	1	15999565	Unreliable
	"2017"	"2017"	"1-4 years"	"1-4"	"Non-Injury: Cerebrovascular diseases, including stroke"	"GR113-070"	66	15999565	0.4
	"2017"	"2017"	"1-4 years"	"1-4"	"Non-Injury: Other diseases of the circulatory system"	"GR113 073-074"	1	15999565	Unreliable
	"2017"	"2017"	"1-4 years"	"1-4"	"Non-Injury: Other disorders of circulatory system"	"GR113-075"	2	15999565	Unreliable
	"2017"	"2017"	"1-4 years"	"1-4"	"Non-Injury: Influenza & Pneumonia"	"GR113 077-078"	104	15999565	0.7
	"2017"	"2017"	"1-4 years"	"1-4"	"Non-Injury: Other acute lower respiratory infections"	"GR113 079"	22	15999565	0.1
	"2017"	"2017"	"1-4 years"	"1-4"	"Non-Injury: Chronic lower respiratory diseases"	"GR113 082"	31	15999565	0.2
	"2017"	"2017"	"1-4 years"	"1-4"	"Non-Injury: Pneumonitis due to solids and liquids"	"GR113-088"	6	15999565	Unreliable
	"2017"	"2017"	"1-4 years"	"1-4"	"Non-Injury: Other diseases of respiratory system"	"GR113-089"	99	15999565	0.6
	"2017"	"2017"	"1-4 years"	"1-4"	"Non-Injury: Diseases of appendix"	"GR113-091"	2	15999565	Unreliable
	"2017"	"2017"	"1-4 years"	"1-4"	"Non-Injury: Hernia"	"GR113-092"	6	15999565	Unreliable
	"2017"	"2017"	"1-4 years"	"1-4"	"Non-Injury: Chronic liver disease and cirrhosis"	"GR113 093"	1	15999565	Unreliable
	"2017"	"2017"	"1-4 years"	"1-4"	"Non-Injury: Nephritis, nephrotic syndrome and nephrosis"	"GR113 097"	7	15999565	Unreliable
	"2017"	"2017"	"1-4 years"	"1-4"	"Non-Injury: Certain conditions originating in the perinatal period"	"GR113-108"	42	15999565	0.3
	"2017"	"2017"	"1-4 years"	"1-4"	"Non-Injury: Congenital malformations, deformations and chromosomal abnormalities"	"GR113-109"	424	15999565	2.7
	"2017"	"2017"	"1-4 years"	"1-4"	"Non-Injury: Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"GR113-110"	274	15999565	1.7
	"2017"	"2017"	"1-4 years"	"1-4"	"Non-Injury: All other diseases (Residual)"	"GR113-111"	423	15999565	2.6
	"2017"	"2017"	"1-4 years"	"1-4"	"Non-Injury: Complications of medical and surgical care"	"GR113-135"	24	15999565	0.2
"Total"	"2017"	"2017"	"1-4 years"	"1-4"			3880	15999565	24.3
	"2017"	"2017"	"5-14 years"	"5-14"	"Cut/Pierce"	"GRINJ-001"	23	41082692	0.1
	"2017"	"2017"	"5-14 years"	"5-14"	"Drowning"	"GRINJ-002"	243	41082692	0.6
	"2017"	"2017"	"5-14 years"	"5-14"	"Fall"	"GRINJ-003"	34	41082692	0.1
	"2017"	"2017"	"5-14 years"	"5-14"	"Fire/Flame"	"GRINJ-004"	174	41082692	0.4
	"2017"	"2017"	"5-14 years"	"5-14"	"Hot object/Substance"	"GRINJ-005"	1	41082692	Unreliable
	"2017"	"2017"	"5-14 years"	"5-14"	"Firearm"	"GRINJ-006"	438	41082692	1.1
	"2017"	"2017"	"5-14 years"	"5-14"	"Machinery"	"GRINJ-007"	13	41082692	Unreliable
	"2017"	"2017"	"5-14 years"	"5-14"	"Motor Vehicle Traffic"	"GRINJ-008"	755	41082692	1.8
	"2017"	"2017"	"5-14 years"	"5-14"	"Other Pedal cyclist"	"GRINJ-009"	14	41082692	Unreliable
	"2017"	"2017"	"5-14 years"	"5-14"	"Other Pedestrian"	"GRINJ-010"	29	41082692	0.1
	"2017"	"2017"	"5-14 years"	"5-14"	"Other land transport"	"GRINJ-011"	92	41082692	0.2
	"2017"	"2017"	"5-14 years"	"5-14"	"Other transport"	"GRINJ-012"	33	41082692	0.1
	"2017"	"2017"	"5-14 years"	"5-14"	"Natural/Environmental"	"GRINJ-013"	14	41082692	Unreliable
	"2017"	"2017"	"5-14 years"	"5-14"	"Poisoning"	"GRINJ-015"	94	41082692	0.2
	"2017"	"2017"	"5-14 years"	"5-14"	"Struck by or against"	"GRINJ-016"	22	41082692	0.1
	"2017"	"2017"	"5-14 years"	"5-14"	"Suffocation"	"GRINJ-017"	400	41082692	1.0
	"2017"	"2017"	"5-14 years"	"5-14"	"Other specified, classifiable Injury"	"GRINJ-018"	36	41082692	0.1
	"2017"	"2017"	"5-14 years"	"5-14"	"Other specified, not elsewhere classified Injury"	"GRINJ-019"	29	41082692	0.1
	"2017"	"2017"	"5-14 years"	"5-14"	"Unspecified Injury"	"GRINJ-020"	46	41082692	0.1
	"2017"	"2017"	"5-14 years"	"5-14"	"Non-Injury: Intestinal infections"	"GR113 001-003"	17	41082692	Unreliable
	"2017"	"2017"	"5-14 years"	"5-14"	"Non-Injury: Tuberculosis"	"GR113 005-006"	1	41082692	Unreliable
	"2017"	"2017"	"5-14 years"	"5-14"	"Non-Injury: Meningococcal infection"	"GR113-009"	3	41082692	Unreliable
	"2017"	"2017"	"5-14 years"	"5-14"	"Non-Injury: Septicemia"	"GR113-010"	57	41082692	0.1
	"2017"	"2017"	"5-14 years"	"5-14"	"Non-Injury: Viral hepatitis"	"GR113-015"	1	41082692	Unreliable
	"2017"	"2017"	"5-14 years"	"5-14"	"Non-Injury: Other and unspecified infectious and parasitic diseases and their sequelae"	"GR113-018"	45	41082692	0.1
	"2017"	"2017"	"5-14 years"	"5-14"	"Non-Injury: Malignant neoplasms (Cancers)"	"GR113 020-043"	855	41082692	2.1
	"2017"	"2017"	"5-14 years"	"5-14"	"Non-Injury: In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior"	"GR113-044"	62	41082692	0.2
	"2017"	"2017"	"5-14 years"	"5-14"	"Non-Injury: Anemias"	"GR113-045"	24	41082692	0.1
	"2017"	"2017"	"5-14 years"	"5-14"	"Non-Injury: Diabetes mellitus"	"GR113-046"	34	41082692	0.1
	"2017"	"2017"	"5-14 years"	"5-14"	"Non-Injury: Nutritional Deficiencies"	"GR113 048-049"	3	41082692	Unreliable
	"2017"	"2017"	"5-14 years"	"5-14"	"Non-Injury: Meningitis"	"GR113-050"	12	41082692	Unreliable
	"2017"	"2017"	"5-14 years"	"5-14"	"Non-Injury: Diseases of Heart"	"GR113 055-068"	179	41082692	0.4
	"2017"	"2017"	"5-14 years"	"5-14"	"Non-Injury: Essential (primary) hypertension and hypertensive renal disease"	"GR113-069"	1	41082692	Unreliable
	"2017"	"2017"	"5-14 years"	"5-14"	"Non-Injury: Cerebrovascular diseases, including stroke"	"GR113-070"	97	41082692	0.2
	"2017"	"2017"	"5-14 years"	"5-14"	"Non-Injury: Other diseases of the circulatory system"	"GR113 073-074"	11	41082692	Unreliable
	"2017"	"2017"	"5-14 years"	"5-14"	"Non-Injury: Other disorders of circulatory system"	"GR113-075"	6	41082692	Unreliable
	"2017"	"2017"	"5-14 years"	"5-14"	"Non-Injury: Influenza & Pneumonia"	"GR113 077-078"	113	41082692	0.3
	"2017"	"2017"	"5-14 years"	"5-14"	"Non-Injury: Other acute lower respiratory infections"	"GR113 079"	6	41082692	Unreliable
	"2017"	"2017"	"5-14 years"	"5-14"	"Non-Injury: Chronic lower respiratory diseases"	"GR113 082"	134	41082692	0.3
	"2017"	"2017"	"5-14 years"	"5-14"	"Non-Injury: Pneumonitis due to solids and liquids"	"GR113-088"	12	41082692	Unreliable
	"2017"	"2017"	"5-14 years"	"5-14"	"Non-Injury: Other diseases of respiratory system"	"GR113-089"	62	41082692	0.2
	"2017"	"2017"	"5-14 years"	"5-14"	"Non-Injury: Diseases of appendix"	"GR113-091"	8	41082692	Unreliable
	"2017"	"2017"	"5-14 years"	"5-14"	"Non-Injury: Hernia"	"GR113-092"	2	41082692	Unreliable
	"2017"	"2017"	"5-14 years"	"5-14"	"Non-Injury: Chronic liver disease and cirrhosis"	"GR113 093"	2	41082692	Unreliable
	"2017"	"2017"	"5-14 years"	"5-14"	"Non-Injury: Nephritis, nephrotic syndrome and nephrosis"	"GR113 097"	10	41082692	Unreliable
	"2017"	"2017"	"5-14 years"	"5-14"	"Non-Injury: Other complications of pregnancy, childbirth and the puerperium"	"GR113-107"	1	41082692	Unreliable
	"2017"	"2017"	"5-14 years"	"5-14"	"Non-Injury: Certain conditions originating in the perinatal period"	"GR113-108"	21	41082692	0.1
	"2017"	"2017"	"5-14 years"	"5-14"	"Non-Injury: Congenital malformations, deformations and chromosomal abnormalities"	"GR113-109"	379	41082692	0.9
	"2017"	"2017"	"5-14 years"	"5-14"	"Non-Injury: Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"GR113-110"	108	41082692	0.3
	"2017"	"2017"	"5-14 years"	"5-14"	"Non-Injury: All other diseases (Residual)"	"GR113-111"	790	41082692	1.9
	"2017"	"2017"	"5-14 years"	"5-14"	"Non-Injury: Complications of medical and surgical care"	"GR113-135"	25	41082692	0.1
"Total"	"2017"	"2017"	"5-14 years"	"5-14"			5571	41082692	13.6
	"2017"	"2017"	"15-24 years"	"15-24"	"Cut/Pierce"	"GRINJ-001"	309	43250295	0.7
	"2017"	"2017"	"15-24 years"	"15-24"	"Drowning"	"GRINJ-002"	583	43250295	1.3
	"2017"	"2017"	"15-24 years"	"15-24"	"Fall"	"GRINJ-003"	415	43250295	1.0
	"2017"	"2017"	"15-24 years"	"15-24"	"Fire/Flame"	"GRINJ-004"	128	43250295	0.3
	"2017"	"2017"	"15-24 years"	"15-24"	"Hot object/Substance"	"GRINJ-005"	1	43250295	Unreliable
	"2017"	"2017"	"15-24 years"	"15-24"	"Firearm"	"GRINJ-006"	7656	43250295	17.7
	"2017"	"2017"	"15-24 years"	"15-24"	"Machinery"	"GRINJ-007"	30	43250295	0.1
	"2017"	"2017"	"15-24 years"	"15-24"	"Motor Vehicle Traffic"	"GRINJ-008"	6697	43250295	15.5
	"2017"	"2017"	"15-24 years"	"15-24"	"Other Pedal cyclist"	"GRINJ-009"	22	43250295	0.1
	"2017"	"2017"	"15-24 years"	"15-24"	"Other Pedestrian"	"GRINJ-010"	92	43250295	0.2
	"2017"	"2017"	"15-24 years"	"15-24"	"Other land transport"	"GRINJ-011"	243	43250295	0.6
	"2017"	"2017"	"15-24 years"	"15-24"	"Other transport"	"GRINJ-012"	91	43250295	0.2
	"2017"	"2017"	"15-24 years"	"15-24"	"Natural/Environmental"	"GRINJ-013"	66	43250295	0.2
	"2017"	"2017"	"15-24 years"	"15-24"	"Poisoning"	"GRINJ-015"	5787	43250295	13.4
	"2017"	"2017"	"15-24 years"	"15-24"	"Struck by or against"	"GRINJ-016"	50	43250295	0.1
	"2017"	"2017"	"15-24 years"	"15-24"	"Suffocation"	"GRINJ-017"	2500	43250295	5.8
	"2017"	"2017"	"15-24 years"	"15-24"	"Other specified, classifiable Injury"	"GRINJ-018"	228	43250295	0.5
	"2017"	"2017"	"15-24 years"	"15-24"	"Other specified, not elsewhere classified Injury"	"GRINJ-019"	98	43250295	0.2
	"2017"	"2017"	"15-24 years"	"15-24"	"Unspecified Injury"	"GRINJ-020"	211	43250295	0.5
	"2017"	"2017"	"15-24 years"	"15-24"	"Non-Injury: Intestinal infections"	"GR113 001-003"	19	43250295	Unreliable
	"2017"	"2017"	"15-24 years"	"15-24"	"Non-Injury: Tuberculosis"	"GR113 005-006"	3	43250295	Unreliable
	"2017"	"2017"	"15-24 years"	"15-24"	"Non-Injury: Meningococcal infection"	"GR113-009"	1	43250295	Unreliable
	"2017"	"2017"	"15-24 years"	"15-24"	"Non-Injury: Septicemia"	"GR113-010"	123	43250295	0.3
	"2017"	"2017"	"15-24 years"	"15-24"	"Non-Injury: Viral hepatitis"	"GR113-015"	1	43250295	Unreliable
	"2017"	"2017"	"15-24 years"	"15-24"	"Non-Injury: Human immunodeficiency virus (HIV) disease"	"GR113-016"	69	43250295	0.2
	"2017"	"2017"	"15-24 years"	"15-24"	"Non-Injury: Other and unspecified infectious and parasitic diseases and their sequelae"	"GR113-018"	72	43250295	0.2
	"2017"	"2017"	"15-24 years"	"15-24"	"Non-Injury: Malignant neoplasms (Cancers)"	"GR113 020-043"	1374	43250295	3.2
	"2017"	"2017"	"15-24 years"	"15-24"	"Non-Injury: In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior"	"GR113-044"	80	43250295	0.2
	"2017"	"2017"	"15-24 years"	"15-24"	"Non-Injury: Anemias"	"GR113-045"	69	43250295	0.2
	"2017"	"2017"	"15-24 years"	"15-24"	"Non-Injury: Diabetes mellitus"	"GR113-046"	248	43250295	0.6
	"2017"	"2017"	"15-24 years"	"15-24"	"Non-Injury: Nutritional Deficiencies"	"GR113 048-049"	5	43250295	Unreliable
	"2017"	"2017"	"15-24 years"	"15-24"	"Non-Injury: Meningitis"	"GR113-050"	13	43250295	Unreliable
	"2017"	"2017"	"15-24 years"	"15-24"	"Non-Injury: Parkinsons disease"	"GR113-051"	1	43250295	Unreliable
	"2017"	"2017"	"15-24 years"	"15-24"	"Non-Injury: Diseases of Heart"	"GR113 055-068"	913	43250295	2.1
	"2017"	"2017"	"15-24 years"	"15-24"	"Non-Injury: Essential (primary) hypertension and hypertensive renal disease"	"GR113-069"	10	43250295	Unreliable
	"2017"	"2017"	"15-24 years"	"15-24"	"Non-Injury: Cerebrovascular diseases, including stroke"	"GR113-070"	155	43250295	0.4
	"2017"	"2017"	"15-24 years"	"15-24"	"Non-Injury: Atherosclerosis"	"GR113-071"	3	43250295	Unreliable
	"2017"	"2017"	"15-24 years"	"15-24"	"Non-Injury: Other diseases of the circulatory system"	"GR113 073-074"	45	43250295	0.1
	"2017"	"2017"	"15-24 years"	"15-24"	"Non-Injury: Other disorders of circulatory system"	"GR113-075"	51	43250295	0.1
	"2017"	"2017"	"15-24 years"	"15-24"	"Non-Injury: Influenza & Pneumonia"	"GR113 077-078"	190	43250295	0.4
	"2017"	"2017"	"15-24 years"	"15-24"	"Non-Injury: Chronic lower respiratory diseases"	"GR113 082"	188	43250295	0.4
	"2017"	"2017"	"15-24 years"	"15-24"	"Non-Injury: Pneumonitis due to solids and liquids"	"GR113-088"	42	43250295	0.1
	"2017"	"2017"	"15-24 years"	"15-24"	"Non-Injury: Other diseases of respiratory system"	"GR113-089"	115	43250295	0.3
	"2017"	"2017"	"15-24 years"	"15-24"	"Non-Injury: Peptic ulcer"	"GR113-090"	7	43250295	Unreliable
	"2017"	"2017"	"15-24 years"	"15-24"	"Non-Injury: Diseases of appendix"	"GR113-091"	4	43250295	Unreliable
	"2017"	"2017"	"15-24 years"	"15-24"	"Non-Injury: Hernia"	"GR113-092"	2	43250295	Unreliable
	"2017"	"2017"	"15-24 years"	"15-24"	"Non-Injury: Chronic liver disease and cirrhosis"	"GR113 093"	23	43250295	0.1
	"2017"	"2017"	"15-24 years"	"15-24"	"Non-Injury: Cholelithiasis and other disorders of gallbladder"	"GR113-096"	10	43250295	Unreliable
	"2017"	"2017"	"15-24 years"	"15-24"	"Non-Injury: Nephritis, nephrotic syndrome and nephrosis"	"GR113 097"	52	43250295	0.1
	"2017"	"2017"	"15-24 years"	"15-24"	"Non-Injury: Infections of kidney"	"GR113-102"	2	43250295	Unreliable
	"2017"	"2017"	"15-24 years"	"15-24"	"Non-Injury: Pregnancy with abortive outcome"	"GR113-106"	4	43250295	Unreliable
	"2017"	"2017"	"15-24 years"	"15-24"	"Non-Injury: Other complications of pregnancy, childbirth and the puerperium"	"GR113-107"	164	43250295	0.4
	"2017"	"2017"	"15-24 years"	"15-24"	"Non-Injury: Certain conditions originating in the perinatal period"	"GR113-108"	18	43250295	Unreliable
	"2017"	"2017"	"15-24 years"	"15-24"	"Non-Injury: Congenital malformations, deformations and chromosomal abnormalities"	"GR113-109"	355	43250295	0.8
	"2017"	"2017"	"15-24 years"	"15-24"	"Non-Injury: Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"GR113-110"	501	43250295	1.2
	"2017"	"2017"	"15-24 years"	"15-24"	"Non-Injury: All other diseases (Residual)"	"GR113-111"	1834	43250295	4.2
	"2017"	"2017"	"15-24 years"	"15-24"	"Non-Injury: Complications of medical and surgical care"	"GR113-135"	52	43250295	0.1
"Total"	"2017"	"2017"	"15-24 years"	"15-24"			32025	43250295	74.0
"Total"	"2017"	"2017"					41476	100332552	41.3
	"2018"	"2018"	"1-4 years"	"1-4"	"Cut/Pierce"	"GRINJ-001"	17	15962067	Unreliable
	"2018"	"2018"	"1-4 years"	"1-4"	"Drowning"	"GRINJ-002"	457	15962067	2.9
	"2018"	"2018"	"1-4 years"	"1-4"	"Fall"	"GRINJ-003"	17	15962067	Unreliable
	"2018"	"2018"	"1-4 years"	"1-4"	"Fire/Flame"	"GRINJ-004"	133	15962067	0.8
	"2018"	"2018"	"1-4 years"	"1-4"	"Hot object/Substance"	"GRINJ-005"	8	15962067	Unreliable
	"2018"	"2018"	"1-4 years"	"1-4"	"Firearm"	"GRINJ-006"	91	15962067	0.6
	"2018"	"2018"	"1-4 years"	"1-4"	"Machinery"	"GRINJ-007"	14	15962067	Unreliable
	"2018"	"2018"	"1-4 years"	"1-4"	"Motor Vehicle Traffic"	"GRINJ-008"	292	15962067	1.8
	"2018"	"2018"	"1-4 years"	"1-4"	"Other Pedal cyclist"	"GRINJ-009"	2	15962067	Unreliable
	"2018"	"2018"	"1-4 years"	"1-4"	"Other Pedestrian"	"GRINJ-010"	70	15962067	0.4
	"2018"	"2018"	"1-4 years"	"1-4"	"Other land transport"	"GRINJ-011"	12	15962067	Unreliable
	"2018"	"2018"	"1-4 years"	"1-4"	"Other transport"	"GRINJ-012"	3	15962067	Unreliable
	"2018"	"2018"	"1-4 years"	"1-4"	"Natural/Environmental"	"GRINJ-013"	38	15962067	0.2
	"2018"	"2018"	"1-4 years"	"1-4"	"Poisoning"	"GRINJ-015"	50	15962067	0.3
	"2018"	"2018"	"1-4 years"	"1-4"	"Struck by or against"	"GRINJ-016"	20	15962067	0.1
	"2018"	"2018"	"1-4 years"	"1-4"	"Suffocation"	"GRINJ-017"	131	15962067	0.8
	"2018"	"2018"	"1-4 years"	"1-4"	"Other specified, classifiable Injury"	"GRINJ-018"	78	15962067	0.5
	"2018"	"2018"	"1-4 years"	"1-4"	"Other specified, not elsewhere classified Injury"	"GRINJ-019"	24	15962067	0.2
	"2018"	"2018"	"1-4 years"	"1-4"	"Unspecified Injury"	"GRINJ-020"	179	15962067	1.1
	"2018"	"2018"	"1-4 years"	"1-4"	"Non-Injury: Intestinal infections"	"GR113 001-003"	15	15962067	Unreliable
